"PEAT_DEPTH","elev","aspect","slope","gdd","gsl","rain_ann","rain_daily","raindays_10mm","raindays_1mm","temp_mean","temp_min","temp_max"
400,5650,315.000000000001,0.333537600517006,818.757995,196.349187,1297.394085,3.55450434246575,45.850204,181.887107,5.71485341666667,2.7091945,8.71281633333333
350,5650,315.000000000001,0.333537600517006,818.757995,196.349187,1297.394085,3.55450434246575,45.850204,181.887107,5.71485341666667,2.7091945,8.71281633333333
290,5650,315.000000000001,0.333537600517006,818.757995,196.349187,1297.394085,3.55450434246575,45.850204,181.887107,5.71485341666667,2.7091945,8.71281633333333
290,5674,309.805571092265,0.337975994556452,816.879805,196.151373,1292.958115,3.542351,45.857316,181.879253,5.70560325,2.7022155,8.701457
280,5705,318.442215285897,0.440241754278772,815.001615,195.953559,1288.522145,3.53019765753425,45.864428,181.871399,5.69635308333333,2.6952365,8.69009766666667
110,5509,186.959422071499,0.820554091747,822.72078,196.719348,1300.46534,3.56291873972603,45.643916,181.599428,5.73550533333333,2.723578,8.73972366666667
100,5509,186.959422071499,0.820554091747,822.72078,196.719348,1300.46534,3.56291873972603,45.643916,181.599428,5.73550533333333,2.723578,8.73972366666667
90,5509,186.959422071499,0.820554091747,822.72078,196.719348,1300.46534,3.56291873972603,45.643916,181.599428,5.73550533333333,2.723578,8.73972366666667
100,5615,176.443818905745,0.926115357343949,823.59464,196.809984,1302.64752,3.56889731506849,45.641728,181.607024,5.73974266666667,2.726824,8.74488933333333
90,5615,176.443818905745,0.926115357343949,823.59464,196.809984,1302.64752,3.56889731506849,45.641728,181.607024,5.73974266666667,2.726824,8.74488933333333
60,5591,198.120140015533,0.963436930228826,824.4685,196.90062,1304.8297,3.57487589041096,45.63954,181.61462,5.74398,2.73007,8.750055
90,5591,198.120140015533,0.963436930228826,824.4685,196.90062,1304.8297,3.57487589041096,45.63954,181.61462,5.74398,2.73007,8.750055
70,5591,198.120140015533,0.963436930228826,824.4685,196.90062,1304.8297,3.57487589041096,45.63954,181.61462,5.74398,2.73007,8.750055
60,5540,201.776892680183,0.826108590051146,825.34236,196.991256,1307.01188,3.58085446575342,45.637352,181.622216,5.74821733333333,2.733316,8.75522066666667
50,5540,201.776892680183,0.826108590051146,825.34236,196.991256,1307.01188,3.58085446575342,45.637352,181.622216,5.74821733333333,2.733316,8.75522066666667
60,5530,209.261198562551,0.679669617701377,826.21622,197.081892,1309.19406,3.58683304109589,45.635164,181.629812,5.75245466666667,2.736562,8.76038633333333
80,5530,209.261198562551,0.679669617701377,826.21622,197.081892,1309.19406,3.58683304109589,45.635164,181.629812,5.75245466666667,2.736562,8.76038633333333
90,5505,218.77905007884,0.643767648127619,827.09008,197.172528,1311.37624,3.59281161643836,45.632976,181.637408,5.756692,2.739808,8.765552
90,5505,218.77905007884,0.643767648127619,827.09008,197.172528,1311.37624,3.59281161643836,45.632976,181.637408,5.756692,2.739808,8.765552
150,5477,228.270487923184,0.639439719233143,827.96394,197.263164,1313.55842,3.59879019178082,45.630788,181.645004,5.76092933333333,2.743054,8.77071766666667
140,5477,228.270487923184,0.639439719233143,827.96394,197.263164,1313.55842,3.59879019178082,45.630788,181.645004,5.76092933333333,2.743054,8.77071766666667
120,5448,233.373026674782,0.690101892758508,828.8378,197.3538,1315.7406,3.60476876712329,45.6286,181.6526,5.76516666666667,2.7463,8.77588333333333
130,5464,251.565051177078,0.613142522223348,829.38045,197.39195,1315.20215,3.60329356164384,45.5654,181.56265,5.7680625,2.7482,8.77986666666667
260,5448,233.373026674782,0.690101892758508,828.8378,197.3538,1315.7406,3.60476876712329,45.6286,181.6526,5.76516666666667,2.7463,8.77588333333333
160,5414,250.035672821745,0.916333915542774,829.71166,197.444436,1317.92278,3.61074734246575,45.626412,181.660196,5.769404,2.749546,8.781049
180,5409,181.015261971671,0.779187432744699,834.08096,197.897616,1328.83368,3.64064021917808,45.615472,181.698176,5.79059066666667,2.765776,8.80687733333333
70,5336,269.322776462446,0.813372301399078,837.049485,198.182861,1334.734355,3.65680645205479,45.549812,181.642021,5.80503525,2.7766835,8.82481566666667
80,5306,229.497151614667,0.563094352446517,841.31006,198.622256,1345.58558,3.68653583561644,45.541152,181.686116,5.82557566666667,2.79250766666667,8.84978733333333
40,5130,258.731889255423,0.930900307723908,844.71852,198.973772,1354.26656,3.71031934246575,45.534224,181.721392,5.842008,2.805167,8.86976466666666
30,4655,260.349968258939,1.13234155802946,848.12698,199.325288,1362.94754,3.73410284931507,45.527296,181.756668,5.85844033333333,2.81782633333333,8.889742
70,4339,262.489111199611,0.893379669610825,851.53544,199.676804,1371.62852,3.75788635616438,45.520368,181.791944,5.87487266666667,2.83048566666667,8.90971933333333
90,4263,262.608316390047,0.75061791266659,852.832205,200.127573,1382.405715,3.78741291780822,46.027516,182.370053,5.88491991666667,2.8365655,8.92114033333333
130,4351,250.987159453385,0.831787922254122,850.693075,199.896675,1377.826525,3.77486719178082,46.0401,182.376875,5.87411875,2.8286125,8.907725
50,4700,230.305985969867,1.024315391143,846.50082,199.415132,1367.87906,3.7476138630137,46.011644,182.326252,5.852698,2.812902,8.88127966666667
70,4860,211.982887810923,0.933214720908032,842.136555,198.973083,1359.509765,3.72468428767123,46.090436,182.404163,5.83091408333333,2.7968005,8.85406366666667
50,4891,194.973934975548,0.988614020413964,841.06699,198.857634,1357.22017,3.71841142465753,46.096728,182.407574,5.8255135,2.792824,8.847356
90,5225,293.131420814627,0.510505313977773,833.580035,198.049491,1341.193005,3.67450138356164,46.140772,182.431451,5.78770941666667,2.7649885,8.80040233333333
160,5225,293.131420814627,0.510505313977773,833.580035,198.049491,1341.193005,3.67450138356164,46.140772,182.431451,5.78770941666667,2.7649885,8.80040233333333
90,5245,313.441315793789,0.479453057483201,832.51047,197.934042,1338.90341,3.66822852054795,46.147064,182.434862,5.78230883333333,2.761012,8.79369466666667
90,5264,299.744881296942,0.702480212566453,831.440905,197.818593,1336.613815,3.66195565753425,46.153356,182.438273,5.77690825,2.7570355,8.786987
160,5264,299.744881296942,0.702480212566453,831.440905,197.818593,1336.613815,3.66195565753425,46.153356,182.438273,5.77690825,2.7570355,8.786987
70,5264,299.744881296942,0.702480212566453,831.440905,197.818593,1336.613815,3.66195565753425,46.153356,182.438273,5.77690825,2.7570355,8.786987
110,5293,292.138660016306,0.957129254633279,830.78352,197.724752,1333.71416,3.65401139726027,46.099184,182.359072,5.773628,2.754472,8.78323466666667
80,5448,301.349580865243,0.24937959736533,827.162645,197.356797,1327.455435,3.63686420547945,46.178524,182.451917,5.75530591666667,2.7411295,8.76015633333333
0,5448,301.349580865243,0.24937959736533,827.162645,197.356797,1327.455435,3.63686420547945,46.178524,182.451917,5.75530591666667,2.7411295,8.76015633333333
110,5462,295.7960264945,0.321634277358386,826.09308,197.241348,1325.16584,3.63059134246575,46.184816,182.455328,5.74990533333333,2.737153,8.75344866666667
160,5472,268.315315682104,0.471790570532795,825.54442,197.161292,1322.32586,3.62281057534247,46.128364,182.370012,5.74727133333333,2.73499533333333,8.750553
70,5472,268.315315682104,0.471790570532795,825.54442,197.161292,1322.32586,3.62281057534247,46.128364,182.370012,5.74727133333333,2.73499533333333,8.750553
90,5506,264.718759371555,0.538606215241013,824.4966,197.0486,1320.0482,3.6165704109589,46.1342,182.3722,5.742,2.7311,8.74401666666667
20,5601,308.516926307102,0.559503959255657,821.81482,196.779552,1316.00746,3.60549989041096,46.209984,182.468972,5.728303,2.721247,8.726618
90,5587,22.4926118990586,0.605805771303392,820.745255,196.664103,1313.717865,3.59922702739726,46.216276,182.472383,5.72290241666667,2.7172705,8.71991033333333
80,5587,22.4926118990586,0.605805771303392,820.745255,196.664103,1313.717865,3.59922702739726,46.216276,182.472383,5.72290241666667,2.7172705,8.71991033333333
110,5587,22.4926118990586,0.605805771303392,820.745255,196.664103,1313.717865,3.59922702739726,46.216276,182.472383,5.72290241666667,2.7172705,8.71991033333333
110,5572,24.280330914385,0.715651513390767,819.67569,196.548654,1311.42827,3.59295416438356,46.222568,182.475794,5.71750183333333,2.713294,8.71320266666667
130,5572,24.280330914385,0.715651513390767,819.67569,196.548654,1311.42827,3.59295416438356,46.222568,182.475794,5.71750183333333,2.713294,8.71320266666667
200,5559,356.462580570012,0.603177967976818,818.606125,196.433205,1309.138675,3.58668130136986,46.22886,182.479205,5.71210125,2.7093175,8.706495
130,5570,326.929322177238,0.474094501162558,817.53656,196.317756,1306.84908,3.58040843835616,46.235152,182.482616,5.70670066666667,2.705341,8.69978733333333
200,5568,312.573664168398,0.395558328751059,816.466995,196.202307,1304.559485,3.57413557534247,46.241444,182.486027,5.70130008333333,2.7013645,8.69307966666667
110,5656,275.582605756531,0.786523749746098,814.327865,195.971409,1299.980295,3.56158984931507,46.254028,182.492849,5.69049891666667,2.6934115,8.67966433333333
200,5723,285.461217740441,0.239157287072123,812.188735,195.740511,1295.401105,3.54904412328767,46.266612,182.499671,5.67969775,2.6854585,8.666249
180,5731,263.480198248342,0.174350751982283,810.87494,195.583604,1290.43862,3.5354482739726,46.210068,182.400644,5.67347266666667,2.68046066666667,8.65904433333333
180,5731,263.480198248342,0.174350751982283,810.87494,195.583604,1290.43862,3.5354482739726,46.210068,182.400644,5.67347266666667,2.68046066666667,8.65904433333333
90,5734,243.954231699512,0.354454197864604,809.82712,195.470912,1288.16096,3.52920810958904,46.215904,182.402832,5.66820133333333,2.67656533333333,8.652508
90,5734,243.954231699512,0.354454197864604,809.82712,195.470912,1288.16096,3.52920810958904,46.215904,182.402832,5.66820133333333,2.67656533333333,8.652508
90,5762,231.596738297894,0.482024949536243,808.7793,195.35822,1285.8833,3.52296794520548,46.22174,182.40502,5.66293,2.67267,8.64597166666667
80,5762,231.596738297894,0.482024949536243,808.7793,195.35822,1285.8833,3.52296794520548,46.22174,182.40502,5.66293,2.67267,8.64597166666667
30,5790,188.68975028914,0.524946084970368,806.68366,195.132836,1281.32798,3.51048761643836,46.233412,182.409396,5.65238733333333,2.66487933333333,8.632899
40,5824,199.957401822182,0.444337997942445,806.5699,195.10792,1278.7267,3.50336082191781,46.16784,182.29962,5.65233833333333,2.664345,8.63343
260,5866,284.801998083434,0.462896622811136,805.4953,194.98134,1273.8955,3.49012465753425,46.10628,182.18714,5.647535,2.66024,8.62811
50,5845,280.823011226207,0.333247544889629,806.49963,195.088518,1276.14929,3.49629942465753,46.101356,182.187398,5.65254783333333,2.663973,8.63430366666667
50,5837,284.036243467927,0.242517236756062,807.50396,195.195696,1278.40308,3.50247419178082,46.096432,182.187656,5.65756066666667,2.667706,8.64049733333333
40,5823,298.967660646063,0.309738376031232,808.50829,195.302874,1280.65687,3.50864895890411,46.091508,182.187914,5.6625735,2.671439,8.646691
50,5823,298.967660646063,0.309738376031232,808.50829,195.302874,1280.65687,3.50864895890411,46.091508,182.187914,5.6625735,2.671439,8.646691
40,5823,298.967660646063,0.309738376031232,808.50829,195.302874,1280.65687,3.50864895890411,46.091508,182.187914,5.6625735,2.671439,8.646691
80,5810,298.300755766006,0.416971262006642,809.51262,195.410052,1282.91066,3.5148237260274,46.086584,182.188172,5.66758633333333,2.675172,8.65288466666667
120,5810,298.300755766006,0.416971262006642,809.51262,195.410052,1282.91066,3.5148237260274,46.086584,182.188172,5.66758633333333,2.675172,8.65288466666667
130,5810,298.300755766006,0.416971262006642,809.51262,195.410052,1282.91066,3.5148237260274,46.086584,182.188172,5.66758633333333,2.675172,8.65288466666667
90,5779,288.77297309886,0.4920431080031,810.51695,195.51723,1285.16445,3.52099849315068,46.08166,182.18843,5.67259916666667,2.678905,8.65907833333333
80,5752,286.294047456599,0.469947687791787,811.52128,195.624408,1287.41824,3.52717326027397,46.076736,182.188688,5.677612,2.682638,8.665272
100,5752,286.294047456599,0.469947687791787,811.52128,195.624408,1287.41824,3.52717326027397,46.076736,182.188688,5.677612,2.682638,8.665272
140,5752,286.294047456599,0.469947687791787,811.52128,195.624408,1287.41824,3.52717326027397,46.076736,182.188688,5.677612,2.682638,8.665272
140,5732,291.682291613245,0.420021432680574,812.52561,195.731586,1289.67203,3.53334802739726,46.071812,182.188946,5.68262483333333,2.686371,8.67146566666667
170,5732,291.682291613245,0.420021432680574,812.52561,195.731586,1289.67203,3.53334802739726,46.071812,182.188946,5.68262483333333,2.686371,8.67146566666667
160,5713,295.096250462692,0.411299088372415,813.52994,195.838764,1291.92582,3.53952279452055,46.066888,182.189204,5.68763766666667,2.690104,8.67765933333333
210,5713,295.096250462692,0.411299088372415,813.52994,195.838764,1291.92582,3.53952279452055,46.066888,182.189204,5.68763766666667,2.690104,8.67765933333333
160,5691,292.943566472961,0.416605352771654,814.53427,195.945942,1294.17961,3.54569756164384,46.061964,182.189462,5.6926505,2.693837,8.683853
170,5667,285.147923730817,0.438367985918976,815.5386,196.05312,1296.4334,3.55187232876712,46.05704,182.18972,5.69766333333333,2.69757,8.69004666666667
190,5667,285.147923730817,0.438367985918976,815.5386,196.05312,1296.4334,3.55187232876712,46.05704,182.18972,5.69766333333333,2.69757,8.69004666666667
180,5641,266.912348715015,0.542898097232421,816.54293,196.160298,1298.68719,3.55804709589041,46.052116,182.189978,5.70267616666667,2.701303,8.69624033333333
150,5510,258.448992737475,0.610162124907868,820.56025,196.58901,1307.70235,3.58274616438356,46.03242,182.19101,5.7227275,2.716235,8.721015
420,5474,286.927513064148,0.291934140756796,821.56458,196.696188,1309.95614,3.58892093150685,46.027496,182.191268,5.72774033333333,2.719968,8.72720866666667
260,5482,26.1567746230529,0.43993756730241,822.56891,196.803366,1312.20993,3.59509569863014,46.022572,182.191526,5.73275316666667,2.723701,8.73340233333333
50,5511,312.292082514134,0.482540320805715,825.5819,197.1249,1318.9713,3.61362,46.0078,182.1923,5.74779166666667,2.7349,8.75198333333333
90,5440,299.34421804115,0.522934962258068,827.59056,197.339256,1323.47888,3.62596953424658,45.997952,182.192816,5.75781733333333,2.742366,8.76437066666667
110,5414,290.711197821619,0.64757257510863,828.59489,197.446434,1325.73267,3.63214430136986,45.993028,182.193074,5.76283016666667,2.746099,8.77056433333333
50,5179,286.222044274702,0.933707933057788,832.61221,197.875146,1334.74783,3.65684336986301,45.973332,182.194106,5.7828815,2.761031,8.795339
10,5032,165.579226872489,0.682689295385975,836.62953,198.303858,1343.76299,3.68154243835616,45.953636,182.195138,5.80293283333333,2.775963,8.82011366666667
40,5106,212.596337587679,0.811411663047013,840.64685,198.73257,1352.77815,3.70624150684932,45.93394,182.19617,5.82298416666667,2.790895,8.84488833333333
60,4837,246.001109645622,1.01167837542992,845.6685,199.26846,1364.0471,3.73711534246575,45.90932,182.19746,5.84804833333333,2.80956,8.87585666666667
20,4376,267.461455401601,0.990095973055037,850.69015,199.80435,1375.31605,3.76798917808219,45.8847,182.19875,5.8731125,2.828225,8.906825
20,4225,268.461080575613,0.69736984112955,853.70314,200.125884,1382.07742,3.78651347945205,45.869928,182.199524,5.888151,2.839424,8.925406
5,4126,263.945808105885,0.320415744655949,856.37,200.6076,1391.964,3.8136,46.1572,182.5196,5.90406666666667,2.8501,8.94473333333333
5,4255,319.91656600601,0.780401773030378,851.8308,200.11272,1382.6624,3.78811616438356,46.18784,182.54792,5.88091333333333,2.83322,8.91584666666667
45,4552,282.930551466943,1.10933804157066,847.22734,199.640344,1374.16182,3.76482690410959,46.271648,182.639284,5.85770766666667,2.81622566666667,8.886746
50,4842,316.058733723203,1.04469883937878,842.60116,199.134436,1364.81248,3.7392122739726,46.304112,182.672496,5.83403733333333,2.799021,8.857174
40,4921,341.294790070584,0.788198036328059,839.131525,198.755005,1357.800475,3.72000130136986,46.32846,182.697405,5.81628458333333,2.7861175,8.834995
140,4995,293.170531857951,0.929916004309205,837.0784,198.50436,1352.4322,3.70529369863014,46.28742,182.63996,5.805665,2.77836,8.821965
40,5246,300.55240928516,0.696355393991513,833.3488,198.12262,1346.1138,3.68798301369863,46.36904,182.73892,5.78669666666667,2.76461166666667,8.79803
20,5246,300.55240928516,0.696355393991513,833.3488,198.12262,1346.1138,3.68798301369863,46.36904,182.73892,5.78669666666667,2.76461166666667,8.79803
100,5239,285.762147763972,0.572304281172717,832.5392,198.00948,1343.1306,3.6798098630137,46.31806,182.66828,5.78251166666667,2.76148,8.79307833333333
90,5239,285.762147763972,0.572304281172717,832.5392,198.00948,1343.1306,3.6798098630137,46.31806,182.66828,5.78251166666667,2.76148,8.79307833333333
100,5239,285.762147763972,0.572304281172717,832.5392,198.00948,1343.1306,3.6798098630137,46.31806,182.66828,5.78251166666667,2.76148,8.79307833333333
110,5266,285.771948056855,0.597603717436603,831.4044,197.88576,1340.8052,3.67343890410959,46.32572,182.67536,5.77672333333333,2.75726,8.78585666666667
190,5317,286.668379209409,0.927367393127809,829.879165,197.743189,1339.101795,3.66877204109589,46.393388,182.763829,5.76894391666667,2.75170816666667,8.775851
170,5317,286.668379209409,0.927367393127809,829.879165,197.743189,1339.101795,3.66877204109589,46.393388,182.763829,5.76894391666667,2.75170816666667,8.775851
100,5317,286.668379209409,0.927367393127809,829.879165,197.743189,1339.101795,3.66877204109589,46.393388,182.763829,5.76894391666667,2.75170816666667,8.775851
10,5450,290.684080267947,0.80860298319475,828,197.5146,1333.829,3.65432602739726,46.3487,182.6966,5.75935833333333,2.7446,8.76419166666667
110,5517,333.621579366488,0.330638339723222,825.252985,197.237281,1329.752455,3.6431574109589,46.425852,182.797041,5.74527358333333,2.7345035,8.746279
130,5500,351.682350755893,0.407822288199774,824.5956,197.14344,1326.8528,3.63521315068493,46.37168,182.71784,5.74199333333333,2.73194,8.74252666666667
90,5515,349.066183214244,0.42130192887372,824.09644,197.110804,1327.41512,3.63675375342466,46.433968,182.805344,5.739356,2.73020233333333,8.738886
90,5523,0.590657214646759,0.451596625253214,822.939895,196.984327,1325.077785,3.63035009589041,46.442084,182.813647,5.73343841666667,2.72590116666667,8.731493
50,5523,0.590657214646759,0.451596625253214,822.939895,196.984327,1325.077785,3.63035009589041,46.442084,182.813647,5.73343841666667,2.72590116666667,8.731493
280,5518,21.3368592918048,0.330915115014575,821.78335,196.85785,1322.74045,3.62394643835616,46.4502,182.82195,5.72752083333333,2.7216,8.7241
80,5542,208.739795291688,0.61547970867039,820.0564,196.64856,1317.5512,3.60972931506849,46.40232,182.74616,5.71884,2.71506,8.71364
120,5504,189.366509957012,0.456867733944225,819.47026,196.604896,1318.06578,3.61113912328767,46.466432,182.838556,5.71568566666667,2.71299766666667,8.709314
130,5492,192.395406833758,0.435964070452807,817.70583,196.431998,1316.23109,3.60611257534247,46.539116,182.940478,5.7064845,2.706553,8.69742366666667
90,5470,157.905769658417,0.266051173422331,817.097945,196.385577,1316.733735,3.60748968493151,46.603684,183.034097,5.70320091666667,2.7044095,8.69292633333333
400,5475,80.2382252249578,0.440859982956564,818.29798,196.517568,1319.09494,3.61395873972603,46.594656,183.023348,5.709377,2.708873,8.700662
80,5513,67.3801350519596,0.863579497003837,819.498015,196.649559,1321.456145,3.62042779452055,46.585628,183.012599,5.71555308333333,2.7133365,8.70839766666667
60,5600,46.6233325250906,0.718052122711429,820.69805,196.78155,1323.81735,3.62689684931507,46.5766,183.00185,5.72172916666667,2.7178,8.71613333333333
70,5569,289.732689499661,0.454564590658182,822.59896,197.012896,1329.10208,3.64137556164384,46.620832,183.067856,5.731444,2.72498933333333,8.727964
70,5475,281.499235021479,0.727470290508142,826.698225,197.441505,1335.623375,3.65924212328767,46.53146,182.948105,5.75260958333333,2.7401175,8.75481166666667
130,5329,291.055000579064,0.866111341418356,829.098295,197.705487,1340.345785,3.67218023287671,46.513404,182.926607,5.76496175,2.7490445,8.770283
80,5316,322.151827661645,0.752957833488248,830.29833,197.837478,1342.70699,3.67864928767123,46.504376,182.915858,5.77113783333333,2.753508,8.77801866666667
60,5081,314.851565670125,0.938426488733344,836.03854,198.495124,1355.20662,3.71289484931507,46.516508,182.936164,5.80080266666667,2.77498066666667,8.814941
120,5081,314.851565670125,0.938426488733344,836.03854,198.495124,1355.20662,3.71289484931507,46.516508,182.936164,5.80080266666667,2.77498066666667,8.814941
10,5110,299.583402458629,0.880247403439258,840.57969,199.051554,1366.18187,3.74296402739726,46.589468,183.026594,5.82462683333333,2.792119,8.84442766666667
10,4934,258.889505038046,1.10147710139975,842.85124,199.360544,1372.50632,3.76029128767123,46.677748,183.131184,5.83687433333333,2.80081733333333,8.859471
100,5150,265.57416596355,0.680757573246156,838.92496,198.923216,1365.24368,3.74039364383562,46.711672,183.181776,5.81640733333333,2.78620933333333,8.833694
90,5231,294.985282016749,0.830700204269011,836.30744,198.631664,1360.40192,3.72712854794521,46.734288,183.215504,5.80276266666667,2.77647066666667,8.81650933333333
100,5402,273.454607946983,0.761983541409152,831.0724,198.04856,1350.7184,3.70059835616438,46.77952,183.28296,5.77547333333333,2.75699333333333,8.78214
70,5518,311.905941941083,0.482680716308766,827.14612,197.611232,1343.45576,3.68070071232877,46.813444,183.333552,5.75500633333333,2.74238533333333,8.756363
180,5637,355.962289379023,0.402766025018942,820.10316,196.849716,1331.91368,3.64907857534247,46.932272,183.505376,5.71825733333333,2.716301,8.70976066666667
120,5601,39.4724598483447,0.21676696333604,817.9848,196.5908,1326.5096,3.63427287671233,46.8926,183.4516,5.70725,2.7083,8.69621666666667
70,5595,128.862744050738,0.319378698693174,814.7289,196.3619,1329.7403,3.64312410958904,47.2718,183.9913,5.689875,2.6969,8.67231666666667
160,5581,244.916405993809,0.253872130012913,820.03015,196.98405,1340.29645,3.67204506849315,47.277,183.97955,5.7178875,2.71675,8.7075
140,5573,329.38139459109,0.141396499140613,823.36428,197.335808,1344.69524,3.68409654794521,47.187536,183.846088,5.735462,2.729038,8.73003866666667
130,5330,271.871744965289,0.854239310403059,831.99966,198.309716,1359.65018,3.72506898630137,47.103272,183.700876,5.781049,2.761176,8.78776066666667
130,5255,262.140739450844,1.02470922663654,833.43889,198.472034,1362.14267,3.7318977260274,47.089228,183.676674,5.78864683333333,2.76653233333333,8.797381
5,4847,251.425984024167,1.09783741674159,839.19581,199.121306,1372.11263,3.75921268493151,47.033052,183.579866,5.81903816666667,2.78795766666667,8.83586233333333
50,4772,249.096471207964,1.03613796197344,840.63504,199.283624,1374.60512,3.76604142465753,47.019008,183.555664,5.826636,2.793314,8.84548266666667
30,4693,246.161259816828,1.0548077688457,842.07427,199.445942,1377.09761,3.77287016438356,47.004964,183.531462,5.83423383333333,2.79867033333333,8.855103
30,4551,239.562222733456,0.917964273445427,844.95273,199.770578,1382.08259,3.78652764383562,46.976876,183.483058,5.8494295,2.809383,8.87434366666667
30,4393,240.7842591395,0.879636876364197,849.27042,200.257532,1389.56006,3.8070138630137,46.934744,183.410452,5.872223,2.825452,8.90320466666667
10,4200,246.926345571619,1.25012860924805,853.632575,200.780775,1397.898225,3.82985815068493,46.9435,183.394775,5.89561041666667,2.8418125,8.93270833333333
10,4339,252.588081365746,0.724790274250845,852.10344,200.515104,1392.84752,3.81602060273973,46.803968,183.245744,5.88648933333333,2.835744,8.92150266666667
60,4345,264.106470767935,0.661877744918207,852.08072,200.481572,1391.99876,3.81369523287671,46.752624,183.187592,5.88602466666667,2.83553366666667,8.92103133333333
140,4346,275.488439307285,0.61456488474648,852.058,200.44804,1391.15,3.8113698630137,46.70128,183.12944,5.88556,2.83532333333333,8.92056
120,4346,275.488439307285,0.61456488474648,852.058,200.44804,1391.15,3.8113698630137,46.70128,183.12944,5.88556,2.83532333333333,8.92056
0,4340,283.190610712207,0.58152004725789,852.03528,200.414508,1390.30124,3.80904449315068,46.649936,183.071288,5.88509533333333,2.835113,8.92008866666666
60,4333,286.802257031147,0.587492292342793,852.01256,200.380976,1389.45248,3.80671912328767,46.598592,183.013136,5.88463066666667,2.83490266666667,8.91961733333333
70,4333,286.802257031147,0.587492292342793,852.01256,200.380976,1389.45248,3.80671912328767,46.598592,183.013136,5.88463066666667,2.83490266666667,8.91961733333333
60,4299,287.592424562182,0.710404658887129,851.96712,200.313912,1387.75496,3.80206838356164,46.495904,182.896832,5.88370133333333,2.834482,8.91867466666667
30,4299,287.592424562182,0.710404658887129,851.96712,200.313912,1387.75496,3.80206838356164,46.495904,182.896832,5.88370133333333,2.834482,8.91867466666667
40,4299,287.592424562182,0.710404658887129,851.96712,200.313912,1387.75496,3.80206838356164,46.495904,182.896832,5.88370133333333,2.834482,8.91867466666667
20,4251,271.986340695882,0.713435547343159,853.14346,200.381596,1388.43058,3.80391939726027,46.383732,182.768556,5.88907733333333,2.838606,8.925639
60,4158,263.878632573382,0.714535557055805,855.499065,200.609289,1392.292295,3.81449943835616,46.314788,182.690129,5.90083558333333,2.8472415,8.94046766666667
30,5186,285.650938171267,0.903620777569437,846.08516,198.563016,1325.56668,3.63168953424657,44.216872,179.937176,5.84829066666667,2.807476,8.88412733333333
40,5049,202.420427435974,0.658351120925587,847.357575,198.633215,1330.536425,3.6453052739726,44.18678,179.976415,5.85265375,2.8120525,8.88870166666667
140,4866,256.987308830288,0.871114090370158,849.43975,198.67381,1336.84685,3.66259410958904,44.01652,179.90531,5.8589275,2.81924333333333,8.89534
30,4721,211.558795162901,0.524071995159091,850.254545,198.655337,1340.729135,3.67323050684931,43.944204,179.910857,5.86024091666667,2.82198616666667,8.89601633333333
170,4737,234.218926138107,0.599990952877542,850.6531,198.6349,1343.5167,3.68086767123288,43.9163,179.9425,5.86036666666667,2.82331666666667,8.895425
270,4734,206.454227757232,0.524104416097476,851.05474,198.564044,1347.17222,3.69088279452055,43.852648,179.971284,5.85922433333333,2.82451733333333,8.892846
200,4754,209.475889003246,0.433072118405127,851.1044,198.46872,1348.932,3.69570410958904,43.78024,179.96312,5.85694666666667,2.82442,8.88921333333333
180,4728,127.199812115819,0.480312916601777,851.74605,198.60171,1355.19815,3.71287164383562,43.95452,180.21881,5.85983583333333,2.82716,8.89170666666667
170,4648,180.939190945735,0.296075107107501,851.6529,198.69152,1353.4145,3.70798493150685,44.02784,180.22942,5.861855,2.827095,8.89499666666667
120,4655,185.069420132612,0.556752503640743,851.09807,198.712302,1348.83861,3.69544824657534,44.042884,180.149822,5.86175716666667,2.825197,8.89607633333333
200,4655,185.069420132612,0.556752503640743,851.09807,198.712302,1348.83861,3.69544824657534,44.042884,180.149822,5.86175716666667,2.825197,8.89607633333333
20,4713,284.295759567196,0.878023922456689,850.392,198.74456,1345.016,3.68497534246575,44.11292,180.13816,5.86109,2.82286,8.89625666666667
80,4795,241.659414014819,0.77236899181591,849.00875,198.74177,1339.95545,3.67111082191781,44.23284,180.16727,5.85768416666667,2.81813666666667,8.89311333333333
60,4766,233.800197876381,0.707423450346261,848.901,198.75876,1340.7326,3.67324,44.28692,180.23276,5.85737333333333,2.81786,8.89255666666667
80,4808,237.425942865427,0.908199504392364,848.54902,198.734292,1338.83686,3.66804619178082,44.278164,180.195812,5.856238,2.816562,8.891503
0,4906,203.156476754593,1.06047750571011,847.672075,198.694075,1335.786725,3.65968965753425,44.3161,180.191075,5.85326875,2.81344583333333,8.888325
40,4839,277.779842943027,1.14377962081005,847.15312,198.720232,1338.01076,3.66578290410959,44.482444,180.398552,5.851173,2.81188533333333,8.885113
40,4686,201.58566523619,0.712007430667493,848.57775,198.80973,1343.06405,3.67962753424657,44.44916,180.42923,5.85644083333333,2.81703,8.89088666666667
65,4699,224.252706123174,0.682763319768485,849.08097,198.822722,1344.20651,3.68275756164384,44.402924,180.398242,5.8581455,2.818767,8.89283966666667
40,4466,222.818358596449,0.355698947515136,851.320395,198.893747,1353.142085,3.7072385890411,44.297324,180.434467,5.86472675,2.8266545,8.89928966666667
100,4599,73.8309683123902,0.414423557978823,852.378445,198.885957,1358.860435,3.72290530136986,44.236044,180.483077,5.86652925,2.8302895,8.900163
